,ACDEGSTL Index_PX_LAST,AGGMBAME Index_PX_LAST,AGGMBAMX Index_PX_LAST,AGGMBMNI Index_PX_LAST,AGGMEDEG Index_PX_LAST,AGGMEPOH Index_PX_LAST,AGGMEPRH Index_PX_LAST,AGGMTDEG Index_PX_LAST,AGGMVDEG Index_PX_LAST,SGIE7FIN Index_PX_LAST,SGIE7FWI Index_PX_LAST,VNGSBLSL Index_PX_LAST,VNGSBLNW Index_PX_LAST,SGIEBBIN Index_PX_LAST,SGIEBBWI Index_PX_LAST,EGFG0283 Index_PX_LAST,EGFG0285 Index_PX_LAST,VNGSBESL Index_PX_LAST,VNGSBENW Index_PX_LAST,SGIEBIIN Index_PX_LAST,ETGFGUPH Index_PX_LAST,ETGFGUPL Index_PX_LAST,ETGFNOAP Index_PX_LAST,ETGFOGAP Index_PX_LAST,ETGFONAP Index_PX_LAST,ETGFTGPH Index_PX_LAST,ETGFTGPL Index_PX_LAST,FGRTJRAQ Index_PX_LAST,FLXGGDNP Index_PX_LAST,FLXGLTNP Index_PX_LAST,FLXGZ2NP Index_PX_LAST,FLXGZTNP Index_PX_LAST,FRGCADIC Index_PX_LAST,FRGCNDCC Index_PX_LAST,FRGCPIRA Index_PX_LAST,FRGCSDPD Index_PX_LAST,FRGFDPDF Index_PX_LAST,FRGFFPDF Index_PX_LAST,FRGFFPGN Index_PX_LAST,FRGFLHDF Index_PX_LAST,FRGFNPDF Index_PX_LAST,FRGFOPDF Index_PX_LAST,FXYCHPIC Index_PX_LAST,FXYCLPIC Index_PX_LAST,FXYDHPDE Index_PX_LAST,FXYDLPDE Index_PX_LAST,FXYPHPPP Index_PX_LAST,FXYPLPPP Index_PX_LAST,GAAFDORN Index_PX_LAST,GAAFDUNK Index_PX_LAST,GAAFEASI Index_PX_LAST,GAAFEMDE Index_PX_LAST,GAAFENTY Index_PX_LAST,GAAFENTY Index_PX_LAST,GAAFSTFE Index_PX_LAST,GAAFSTFE Index_PX_LAST,GAAFZEEB Index_PX_LAST,GAANEASI Index_PX_LAST,GAANENTY Index_PX_LAST,GAANENTY Index_PX_LAST,GAANSTFE Index_PX_LAST,GAANSTFE Index_PX_LAST,GAANTOTL Index_PX_LAST,GCAGMODX Index_PX_LAST,GCAGMUDX Index_PX_LAST,GCPFMKDF Index_PX_LAST,GCPFMNTL Index_PX_LAST,GCPFMXDF Index_PX_LAST,GCPFVEDF Index_PX_LAST,SGIEBIWI Index_PX_LAST,SGIEBRIN Index_PX_LAST,SGIEBRWI Index_PX_LAST,GPLCORMH Index_PX_LAST,GPLCORML Index_PX_LAST,GPLCOROH Index_PX_LAST,GPLCOROL Index_PX_LAST,GPLCOSAH Index_PX_LAST,GPLCOSAL Index_PX_LAST,GPLCOSSH Index_PX_LAST,GPLCOSSL Index_PX_LAST,GT1CDEGS ACT 24AV Index_PX_LAST,GT1CNLGS ACT 24AV Index_PX_LAST,GUDFBRDN Index_PX_LAST,GUDFDODF Index_PX_LAST,GUDFDTDF Index_PX_LAST,SGIEBLIN Index_PX_LAST,SGIEBLWI Index_PX_LAST,CRYSDTIN Index_PX_LAST,CRYSETIN Index_PX_LAST,CRYSDTWI Index_PX_LAST,N4GSWHEK Index_PX_LAST,N4GSWHXK Index_PX_LAST,NCGCORMH Index_PX_LAST,NCGCORML Index_PX_LAST,NCGCOROH Index_PX_LAST,NCGCOROL Index_PX_LAST,NCGCOSAH Index_PX_LAST,NCGCOSAL Index_PX_LAST,NCGCOSSH Index_PX_LAST,NCGCOSSL Index_PX_LAST
2016-02-09,1505.4050393091902,1475.4457732505325,7149.21265629569,13.907486785439167,3235.0334062229076,2893.474082347153,4022.483661649995,3144.090588777324,5068.9396049055285,162.08786908175276,1411.2993186899212,273.29452098926765,41.12814087947806,115.69266224721048,1078.626722527247,3727.4959587374424,4378.79698736947,833.9375958834628,219.8836658189188,1763.7575151982198,4175.504453333329,5402.7733304251715,1894.9884658591054,2356.272398445519,4718.360427815085,4517.159049730284,1296.9520532989573,4163.235224941133,2617.703875939124,15184.52234355497,3340.7439454077844,0.0,2142.093855034836,1264.7628765299967,1830.1364573450132,3079.6891264565224,16191.180998722037,2981.3436880839704,397.1709374064444,2368.8423943526404,12068.845728183524,3416.253987542729,4351.311672000298,4569.019112724159,6929.772260733019,9682.450869090626,4876.925652227923,6612.128449199831,1305.6992214270422,182.25549921338296,2833.0747697755824,1134.4093359743424,0.0,0.0,0.0,0.0,0.0,12413.01131973379,7223.492929922784,7223.492929922784,5324.779512719958,5324.779512719958,0.0,1570.2041091777571,1330.314971720906,7057.22270313389,0.0,6176.544094973154,150.27095270318745,980.646347290047,1896.064327787352,0.0,3094.403491823296,1627.4203118994308,7419.865322691668,5163.314744891778,6598.780992251099,8299.995753032079,3507.157838522435,730.9096890303199,1789.0073155228795,756.8314807686382,15514.664327640947,3227.8667386409943,12478.812112707028,1654.8790015975112,298.92633265271445,0.0,450.34420776336214,1668.666948433716,4931.738927786891,768.9238231998789,10457.852022220848,6095.223943289216,10992.059026981327,5811.671573641934,8750.093372127081,0.0,4006.895516319405,3476.465005262184
2016-02-10,1719.3819341544915,1708.144696061488,8412.485334101037,18.204992971240593,2653.863716131188,2991.3655874866045,3990.9968505768657,3304.54378521225,4928.69071583251,183.80551416146196,1593.140022420677,276.69937924839445,44.01994567127239,150.94016896603918,1220.4634293787487,3180.7607713734815,4386.090826747222,808.3914582905918,251.7284673757049,1933.969387500334,4764.554281534302,5280.680911300177,1916.4313536834366,0.0,5445.282996167835,4578.5407805995055,1351.8971576417125,4096.186428317065,2670.530322438801,0.0,3505.670406716164,124.06583120558521,2261.529422499638,1222.2944245700185,1824.0870551297055,3551.1728627481366,17722.447127464737,3204.9436171221887,0.0,2162.0909213572118,10992.033712103048,2900.682435373366,4311.082011511516,4109.391686596089,8556.852123244089,11847.391725743877,6108.4927116166255,5592.0373791031425,1288.5168018245479,195.15163437664623,3101.3400801813023,1147.7480408359042,121.46983234627407,121.46983234627407,4119.348378305528,4119.348378305528,0.0,9712.154832418617,6142.124423646623,6142.124423646623,5567.23722274804,5567.23722274804,0.0,1497.1952028246,1172.3964448085032,7316.788434836511,9173.58476309572,6702.481376433289,163.11016591718956,898.2663534697232,1703.605265791983,382.2365665643516,2343.808177287141,2008.2993073186801,7122.995519599578,5221.884658700483,7284.1817629899715,9161.30708636734,3730.5079598113507,676.480046268206,1426.300027605,758.5797073495416,0.0,3478.8128501156975,10263.048019959091,1793.1682580422873,290.46259498595776,1020.2305583116266,482.4245815627802,1818.07140641369,4270.295331810727,746.6251412898855,9947.760816545362,5686.869179311104,10034.4412184034,6569.575504018987,9667.668109170996,4748.107346868477,3955.474905488277,3518.446826561573
2016-02-11,1925.7750240836656,0.0,7629.302764984508,17.382758276310756,3098.6480682397946,3351.407996137247,3989.2809902459517,2703.3898570845045,4864.08509272574,161.85384823125585,1882.018403772396,256.9221751141284,40.11631215256912,140.94562353515735,1223.2868121166853,3940.0329337410226,5138.765341850818,938.6573178627767,244.67711270934788,1809.4725528337158,4417.672374660215,5737.90992192035,1892.113295498869,2664.590600068383,5075.630447787709,5555.836935787899,1387.9936420940905,4125.68580567007,2902.332093689824,12305.570767003193,4042.850568340171,127.5858396380496,2189.7185089325544,1322.0675554450934,1808.7615104439108,3295.9078055663235,17617.9931200125,2966.6602257003406,404.06279088707896,0.0,11870.498737272002,3328.7606973454745,4848.925602685707,0.0,7843.447984864059,8121.802015624209,5212.928373299619,5948.685451896963,1129.5387171393022,224.62258402862594,2857.156765993005,926.9255895245044,125.88614854199359,125.88614854199359,4744.487518500382,4744.487518500382,11366.773485798622,13583.169998427706,5935.700845092206,5935.700845092206,5665.801132769581,5665.801132769581,21136.355329927293,1755.7544677298022,1289.0641470493756,0.0,10465.300003144128,6408.659332811487,165.64568038209072,1077.2614484008143,2032.8750475162376,415.39251253836227,3481.6842596115207,1905.3003225261432,7406.697960390138,6485.724680924966,7325.003336976911,9555.341485852015,3524.646984578912,777.8915942136197,1747.9207396183756,644.3654556678412,19734.930979596935,3599.429223823303,14756.347231027461,1664.7736447883722,288.4454715750561,1054.554831403528,497.72766595985706,1736.48044589075,0.0,749.1555576445645,10417.199385528089,6276.930130511267,10627.076757654677,6289.433733077498,9095.750657503995,5271.261303530686,4896.787611767756,3890.0240585300476
2016-02-12,1811.7178984541986,1598.8260397598683,8500.90235972417,17.17249136413658,3034.7686615752605,3193.7312051962545,3703.548581456472,2974.0333513844053,5617.607697365514,178.05163078783244,1922.0988110178055,221.14909597761113,37.35941686219093,128.40411921808806,1146.7709980233858,3397.5470896653082,5226.224019248395,845.3789037012382,252.58040884552497,1807.0271743289275,4761.159756910175,6289.903118519802,1972.3819439340848,2531.8230670067355,5855.557875162471,4773.0812490668595,0.0,4071.6189523483013,2396.988671066608,12437.448651150451,3841.141243894448,118.98215267599554,2076.668335827793,1352.411184876392,2059.297040862607,3517.89547934906,0.0,2988.2560871942774,468.7160645874572,2590.8944535636474,11083.90960670605,2973.718721436838,4475.4549727181175,3748.3146153664975,7625.143807119948,10714.898202049157,5797.520877332213,6473.205457132681,1265.6044631625593,197.07605540082903,2654.183132130844,1350.0819394225164,139.79815411045948,139.79815411045948,4332.025498831531,4332.025498831531,9626.693994728887,12365.10781801567,6242.020759122451,6242.020759122451,5612.530017833196,5612.530017833196,18563.0709286856,1589.8780435952044,1449.5283990243659,7452.3006937544615,0.0,6041.999344293492,165.97347406940597,907.3979659381707,1760.7017261825752,459.70780989372423,2746.1123939913746,2276.281679080749,8329.037314904508,5627.247684246026,7804.858442828767,8476.131238424887,4833.878540081134,761.4426535844711,1640.794035052412,745.7778858467661,21820.32245164572,4232.532105162699,15608.74771174021,1888.707016584913,286.3329603364353,1331.3363567580163,469.8087475649122,2093.406467865824,5046.674371799821,715.6209794187562,11844.795190187104,5949.894878817235,11849.214534476014,5601.935532641154,8609.993069692451,5328.608255414725,4501.658039676443,3416.9465758194196
2016-02-13,1734.520062689996,0.0,7263.247374309364,18.997938272010323,2874.9002597356734,3343.3992414500995,3856.2235526746967,2883.7494454443695,5116.666616807574,169.87069725220925,1686.8345656029778,299.3450729634652,51.370184444674,145.86362590855614,1226.6063126980273,4100.483037113945,5689.300540785598,944.4304694761804,230.62012358164915,2129.310005588816,4679.995676888654,0.0,1966.535537896023,2519.869391494361,5149.789475897783,4817.182572288437,1443.7407003081928,4401.333723950897,2938.6780531609165,14103.88594353796,4034.5871618476326,101.77080223175365,2650.6735314024336,1165.7385203115518,1545.7400845289328,2367.498450842113,18088.961189130576,3090.9388747835947,410.73410379357796,2554.953131309644,11219.863879490307,3646.1974709891315,4508.787136847417,4151.608499472964,11023.62658448492,10929.925095093806,6270.8752728054205,5888.7064277357495,1544.800389868403,198.73097142476516,3163.126312820219,962.8913662877385,121.17247014745683,121.17247014745683,4767.966860920533,4767.966860920533,11677.664478781468,12847.843092180708,6283.276492011,6283.276492011,5473.371191647449,5473.371191647449,20298.252550255693,1688.558689017328,1289.0303028956666,7848.294601629704,10267.339698345862,5675.576738874368,160.49143399115638,1145.3260346580698,1984.8332046793305,476.4560928950892,3147.1744140542437,2182.852933532624,7930.743024621701,6710.444137446381,7586.828003653827,8349.704503920635,3198.719305359843,747.2349247454531,2083.2374951509223,709.5017265889728,22246.754943979653,2397.243759082041,16408.235349867853,1896.7263526607414,311.28099660343366,1107.3687551222092,517.7537602016047,1949.3744155345366,4748.864868060877,1065.9976060802744,10216.067516480824,6713.146350026854,8684.364966308289,4971.04988157181,10317.323296174567,5475.395765984112,4876.2866723283205,4425.861843289362
2016-02-14,2025.9856992496552,1446.2011559545667,8920.784461756373,0.0,2749.4637561864542,3424.9171537047564,4059.1444787678324,3139.2856107083235,5091.543839938058,159.17869230136284,1811.144693680145,259.2763099576534,42.32413630601106,160.72998048427746,1081.3336864075723,4067.168549654947,5209.170134006246,921.6352502083765,237.2601051947309,2047.4510102279055,0.0,5803.144983657132,1881.5946129120184,2409.10404835877,5712.99088813023,5347.713340429165,1332.1869046318984,4714.847571011921,2879.088818432332,16143.955833743208,0.0,132.46872172225244,2633.494920299399,1484.426225082104,1852.0497160137713,3637.753851958371,0.0,3373.301641761825,352.0457569355091,2783.6086774465375,11730.29299971161,3332.188191125908,4126.31868578622,4633.4348684587585,8316.841217733432,8556.143182588143,5781.706478562314,6135.481492125428,1440.2984676985309,178.586748220079,2981.5398595802385,1378.3037388805726,140.58893826562084,140.58893826562084,4442.727294629999,4442.727294629999,13179.060647916453,12141.924033628406,7248.5836286918875,7248.5836286918875,6215.63234748128,6215.63234748128,21432.945603423745,2013.6409420748525,1217.2436769617104,8235.792023679094,11515.422954089518,6877.763890966207,175.9685665511845,1100.3712768212367,1692.191521350978,0.0,3331.033113368264,2375.228225656928,9262.935037558438,6420.3714231193235,5428.17570655938,10006.363895508919,4611.577882268984,806.2461922677919,1969.2088280714345,780.3624667959684,19297.199883014477,3508.0805444611206,12985.281507175885,1827.799379403114,280.3101251393907,1383.2808084954097,545.7282493464946,2134.2778493815663,4742.718395179313,854.9399271185239,10576.876593967338,6326.577935947328,9041.693394105725,6673.587549036281,9618.463968749085,6223.219572427512,4521.392385435169,3727.9547449879
2016-02-15,1628.1159832055546,1325.9654395181014,9265.30577995085,22.24656626611207,2490.4123735498165,3121.58241977315,4187.354224856834,3358.9233673518056,4411.828684752362,197.10223865440662,1643.9783841179294,330.8020707346351,43.83616061190531,155.15299716522867,1020.0020383306344,3769.5606509426734,5329.62386658062,987.2771701551703,245.50006238658463,1492.8643022139543,4977.169156712469,6051.002867340958,2073.479259231686,2484.4573529136255,5771.714046500571,5348.521682923898,1484.1782986234227,4689.21579571351,2756.917630243047,16243.408183206224,4435.572251544706,108.73084698797626,2372.1076130258116,1008.4829853663254,1666.2429404087552,3352.754741849032,16892.95281245166,3407.5360540018514,353.98399556011105,2335.1901194560905,9130.237912344885,2756.006542658374,4724.390458254892,4368.824745666301,8795.416788500394,10971.504687025428,5423.921555568992,6078.45248485861,1353.8685275471378,218.20176231673923,3009.4193211395254,1154.9042234800904,135.92252035308192,135.92252035308192,4526.998459005751,4526.998459005751,12903.449196611498,14412.96725349103,6802.951171924781,6802.951171924781,6016.753889191055,6016.753889191055,19388.604033728527,0.0,1322.8546811939334,7715.058787946541,10269.72957877607,5241.860845644862,196.77033399631574,1094.5435126084126,2027.0021223210774,484.77872963844186,3102.7824620749348,2174.0755256918856,9124.010639411972,6991.070110004095,7102.502817566284,8410.872860664778,4416.494550632148,872.7624162954079,1705.6622548954326,0.0,25464.700720482822,3079.6707028717346,14547.876668538678,1629.7325787369066,314.23063967778506,1325.6419011739317,562.5602275323473,1997.236490633348,5096.323786773946,994.950716685244,10986.44585266901,6676.841949031902,12316.834893878984,6195.099159917243,10685.289872049994,5691.12875242317,4161.260523447936,4389.0019977243865
2016-02-16,2137.1234695170947,1526.1430684307757,10396.221279342048,0.0,3277.213791156992,3599.0033817840927,3628.145750767723,3302.8610080950752,7072.13663852484,179.30300607655457,0.0,288.9290611239996,50.280411322007595,176.10540704983305,1278.7891012618472,4399.016343272293,4634.868692961428,1077.7739807879593,261.6596541259584,2187.3307422743383,0.0,5857.517670835052,1792.7080884708955,2409.6545914210847,6203.931827355834,5348.381823903993,0.0,4425.102737445286,3069.497417125622,16074.336506566198,4202.393250477901,115.34337801794263,2559.024023775236,1274.651292271286,1903.745322296394,3584.986757908763,17819.144618583075,3434.5925212922634,468.94189762154446,2921.7823074861763,12506.084654100941,2857.7596859979963,4806.87966380877,5890.286809631674,9394.888993681065,10141.41399201046,5904.8030542584065,7701.533748214752,1052.7947331458568,213.9206986768967,3494.243600342526,1117.0090016985334,127.27757951900732,127.27757951900732,5307.441706475003,5307.441706475003,10561.33173239594,10621.20572403921,7544.89928669208,7544.89928669208,6166.590666270109,6166.590666270109,0.0,2067.3961059626913,1411.9518155550497,9027.57343066994,10749.291154991442,6852.476029312278,195.2994202444579,951.1728244159227,1891.6485750376685,419.8039534327303,3233.2998091886957,1958.5983199646662,11264.982249516877,6447.929083188446,7825.010283269457,10040.543159443603,4368.428073357753,747.5641982686715,1974.2658833893254,778.3827727232998,18924.694345720673,3834.183579848743,13323.645834147857,1755.5527295446755,379.2472118430274,1285.5400599016375,556.9120903775597,2058.0060456932597,0.0,1088.7823909969188,10964.85627892348,7356.537284001208,12301.940282555282,6576.425294542547,8346.1249030447,6163.766358370107,3963.94799792663,4374.313604955467
2016-02-17,2202.618542341549,1515.0075632143357,7142.922389601633,13.78054697128616,3034.067946579088,3401.512290506754,3799.588166859589,3035.4996540764605,4901.849871041496,203.1379692633232,1809.4136640065897,300.3480967846278,52.79360739105388,154.92872776745133,1074.2699250369942,3567.7216161791557,5928.1116250191735,1059.383987779415,347.9201887977148,1914.1874424894995,5447.694701666667,7009.915746738357,2033.936520483346,2658.358820812108,6534.6295312639095,5137.5532486873835,1608.239107770682,5044.140676121844,2763.991707195926,17194.276735825242,4192.956635525603,116.68039320055385,2746.464958814458,1201.7007536820677,1822.6189234832764,3871.8999230396817,17718.31172003366,2732.2072647384653,0.0,2736.3031343380403,13940.804851917857,3831.575177817558,5321.853896952917,6255.715421030505,8998.810323972893,10597.984899395778,6743.523145308596,6412.198230659854,1490.4411017867812,252.51658634126022,0.0,1286.2372191442837,145.22252449410377,145.22252449410377,5080.99134605893,5080.99134605893,15242.199387715453,13026.027748533876,6944.626145318153,6944.626145318153,0.0,0.0,28557.897328467625,1514.361899896382,1392.2453690344557,8904.86176887163,0.0,7012.1237058369725,179.75225016211488,1166.8792297133984,0.0,483.3424196808147,2690.9585878529792,2178.0408663589524,10089.603604320657,6581.459405186911,7347.188096283178,10137.87546920216,4582.90654019468,709.073106507675,2100.215430426404,967.5137468753423,21264.696266783558,0.0,17336.360753067453,1718.7918666077621,397.27789976192213,1210.3195923593812,630.6152702350006,1669.9975923058428,0.0,1064.6703890725628,10530.205389133356,6593.446681950552,10673.717874548624,6000.20605254169,11439.15128582984,6469.006785524614,4385.018071602419,4320.89408849852
2016-02-18,1809.8354927423195,0.0,9554.264205116177,15.397431190358265,3194.4858629180803,3450.5958611169676,4665.4188546902515,2411.366356009335,5970.8691753710045,0.0,1821.061879245029,278.0481209780636,55.53589442717774,177.75955885932845,1616.7092748223101,4206.342893927956,5223.298364517558,1112.937633636257,300.7139222477628,1818.574650190323,5319.826785428323,6299.050314508227,2293.953655571653,2788.8531799763123,6160.895869041435,5362.309040190804,1507.4136349737892,4496.600797286857,2849.135258252764,18447.640892816387,4570.864037955682,133.7986981781026,2527.578753065884,1328.2955342313985,2487.508154549194,3863.922747547959,17253.012424454857,3167.2591411980643,406.7101956627382,1896.5583345587918,12823.100306614437,3238.202394615692,5329.2104634326815,4961.4649145609155,9632.501081903245,13429.905312464442,6923.383327063818,7119.834389823488,1159.5749583460522,239.1188253053677,0.0,1477.8797858629614,144.30744124862522,144.30744124862522,4673.403487865536,4673.403487865536,12600.879723498243,0.0,7709.595283699508,7709.595283699508,6014.256570959839,6014.256570959839,25896.40023990207,1672.2374951683146,1302.2797909545106,7778.396846669814,11037.604685593027,0.0,0.0,1081.2296013996606,2392.9248786803264,444.2022848113297,3707.463852140055,2479.052455296033,9882.11779792391,6145.986150254435,7373.417115495643,7998.269274615044,4216.049107218406,739.361658727022,2078.1165126563324,815.709095236214,25050.567362304017,4633.317661684019,14103.728410554411,1791.6673724061322,340.96946152724894,1423.8664616337114,465.38405444418095,1768.8601850872683,6089.916722696361,913.4240972301828,12819.594237180494,7697.619840256378,10914.878446719404,6287.288701247595,12573.75239376767,5896.743401712735,4161.818883587705,4129.495631481681
2016-02-19,1788.1403017599907,1988.2328889042653,9747.907885156288,17.800001825383593,3043.3098868685825,3678.7659483651114,3871.4526462264234,3497.531744102192,5819.6892941333535,219.70981840135704,1831.288167486409,268.2645898113459,41.407903165409984,0.0,1416.4638259890946,4117.832490771171,5453.197701894673,945.2692144896857,262.21547326355994,2213.5576542889567,5361.971229823816,6421.261147684511,2312.9112476522337,2837.4022596961995,6005.750376622786,5869.820642493781,1477.0663059476904,4912.925736930141,2989.3776252751713,15382.386644577697,3855.2045117097705,126.70830962180472,2764.9800506232755,1693.418861595785,0.0,3155.45073470765,18939.346024003724,4069.781754023588,348.28633003785615,2971.1628401920348,11155.554285367005,3154.0437610349773,5651.413309115887,6080.030969170599,8578.408971807055,13918.629632679122,6183.5027105543695,6761.951305623782,1895.64338173555,205.7591400857102,0.0,1183.0670936493946,155.10624676406067,155.10624676406067,4659.531864920498,4659.531864920498,13595.919162630778,0.0,7303.433598964505,7303.433598964505,0.0,0.0,24844.00325939425,1448.1679779974954,1579.6179425761125,0.0,11468.695131174913,6537.51402159099,213.2040147023479,1205.522191231418,2238.738123131086,431.857152930668,3403.210554034045,1935.8042022746324,9430.740752026171,7195.225143221709,8047.23841612423,10837.496549854697,4298.162079089165,875.503996093244,1921.862121552571,835.5488084119687,0.0,3754.256685336528,17060.09221815933,1623.0593624364226,280.9639897810709,1383.5135506922402,622.5583435395287,2062.7121964990924,5682.462349410451,1053.847222051152,11158.976370340499,6172.903622901593,11143.06464223745,7083.586555972657,9291.778748664023,6618.426777652639,4834.181347051867,4681.503023480569
2016-02-20,1622.5065696356273,1762.0013882347457,0.0,18.94055549838412,3504.3438347891274,3842.511229434586,4714.904071962821,3909.159381079396,5672.817445234768,185.7051903678505,1732.4941724932225,343.13898336642984,42.21870733025219,187.17612492847587,0.0,4047.6245218226377,5960.154249853637,1000.744188572831,273.0276614432868,2079.516723106219,5222.288420445496,6487.549154186401,2435.959587896987,2934.030146235931,5932.026877994117,5761.289457288944,1422.0595163380003,4575.565450881799,3417.2987607032774,17229.341103552517,5159.037140332422,109.76134746980131,2397.4384827615136,1297.0112611881996,2080.2105877531076,3861.9299015263605,0.0,3669.5206972323513,443.21785308246484,3315.9999745027376,10429.539820578211,3262.5919331131277,4610.664898866815,6271.051494836566,9170.901473533857,13482.932686817252,6961.51988002879,7040.633915455833,1789.5819185808966,0.0,3712.5096336544207,1341.036775229005,159.47225055790983,159.47225055790983,4698.013622764519,4698.013622764519,0.0,12779.906175324208,8267.962145993004,8267.962145993004,6709.241029550822,6709.241029550822,27109.4177264709,1928.7504334471867,1435.135472963859,8509.35885779617,10641.645681478447,5197.902744965582,165.40780466741052,1090.7021040227899,1787.2958570504347,450.8712760795124,3744.774793543923,2231.3670314256956,8814.558262572793,7417.5196966042095,8217.685468604386,10437.243950491245,4693.303014985115,829.359082419364,2576.4123640277,763.7441777916433,20643.652674814242,3846.917950881072,12730.58351973276,2052.8267418828814,402.45150230450093,1161.3259869136652,517.4344459096935,1824.544469730355,4783.193950431621,894.9123738068071,11765.611520967386,6799.885315897061,12302.232568968424,6354.342904563156,12286.554716557624,6364.01663357209,4709.6205655692465,4009.1306788735415
2016-02-21,1844.811196392173,1942.6857440756182,9480.553509127281,18.213181483730505,3166.6686028981844,3484.505957560103,4697.979888971767,3267.8816345412324,7006.114154447642,200.9115664512619,1780.954164939072,304.04226197383366,47.57582849326012,198.0415693026706,1453.3261402376424,3678.383422366406,6399.519166235036,1154.0766371592727,308.1726540935273,2507.8560363313095,6063.39015981248,7393.366868583601,2241.4239012317607,2705.1329147073516,6146.1580403728285,5537.055682387478,1524.772404427482,5241.877380045971,3208.909175396348,14868.007807506909,4799.995441961136,0.0,2062.497195299415,1516.6950643126222,1980.2084078854164,3516.139639308637,20734.021027915154,3383.390949183957,431.36087857616474,2588.0218742681354,14098.010815943187,3495.888324603274,5176.341290727208,5415.072295821253,8096.858423256841,12144.213420178772,5940.087172691142,7613.715682539215,1746.2796897452788,287.4976928696475,4202.945223591364,1372.7846964847365,144.7949102389365,144.7949102389365,4835.644101387041,4835.644101387041,13346.863369866416,14279.2982190666,6367.951892123342,6367.951892123342,5841.716197296843,5841.716197296843,23346.399914976137,1760.3480533487905,1535.0902518699875,9612.63933165439,8777.850288769843,0.0,221.811616940498,1172.4309865740147,2313.7965471835614,593.1389972982897,3807.3152555586666,2602.9452776387316,9813.720150682324,7134.392788881795,9180.43592719055,8774.79219036933,4928.922013724925,763.1913056217646,0.0,846.3609333873675,23818.180307269482,3601.5544330247103,16074.421634485177,2459.504591983288,291.42783500044493,1373.5017230754493,521.5803320899496,2188.266908461197,5993.259665606646,0.0,12026.881472315505,8661.94412777776,12240.802376199166,6192.293565254626,11535.111926822421,5824.772973879366,4451.90044421323,4742.303920331549
2016-02-22,2384.2033358621566,2104.7578952607573,11305.76889994103,0.0,3288.5516336765613,3528.796338584225,4327.848800953128,3417.728079433675,5780.496615457741,194.83514637638072,1818.7074071818572,314.0772185775403,50.9606972747962,0.0,1388.8622953761014,4503.84904617492,4796.737416407633,1024.487878003245,258.09219346530625,2363.1880772156824,5232.568650698786,6864.109437088975,2291.4232554484547,2659.1951974981625,6906.507353277771,5631.7068669245145,1578.277169409,4633.105601688256,3657.961853926722,14012.82587546954,4111.4004749049855,119.1044672656917,2098.51133165262,1668.669653092658,2477.331561533337,4226.426999834663,16541.674183673254,3934.2980207235264,446.2944156917975,2625.0605259007375,12984.401562506826,3288.28577792597,5281.555903276592,5693.259796198466,11623.422055803518,9262.730738507424,6541.610042291776,8343.704484601833,1666.7436117036277,209.1066997189326,3154.500879556726,1469.1503270405115,160.90324914524177,160.90324914524177,5088.140548152636,5088.140548152636,12023.457820049362,14438.64963869757,7617.151212755181,7617.151212755181,6641.907198937053,6641.907198937053,21732.892780958315,1771.1624882048836,1714.7133841626453,8052.100954726066,11769.67599675182,6573.895570424604,233.475953645912,1242.4806562404797,2020.314595519259,444.448230935466,3402.945143279633,2356.9292990055205,9169.132502840153,7630.932236036501,8335.929285457867,10693.255831744362,4687.37775325992,872.555411799232,2605.6362843984957,618.5766913494914,0.0,3967.4385429437543,0.0,1815.3034155578564,398.5618998395282,1196.388955280486,648.9651554992555,1958.6138126074095,4930.833647422614,1089.4671469231637,10634.335216955535,7085.503045449298,11032.58827902154,8576.373408924484,11225.287851743247,7020.557298779848,5637.499369398576,4870.643023815767
2016-02-23,1884.220841200276,2133.8786161966113,9964.95743959251,17.841046541405007,3457.5418398279376,3514.8606564656498,4978.207678485054,3484.708507495919,4746.786013460542,190.02695651931353,1616.958952865428,393.1961152937264,54.946068085687116,183.3934823670518,1505.1443961857804,4015.999238771308,5293.507807819425,1240.9558329701829,310.8201261803914,1955.394116893137,5896.314689776186,6600.6002825474925,2356.4101390659794,3036.656051817683,6993.736975752917,6107.763242201899,1623.334650315248,4993.752349661063,3517.872017759008,0.0,4950.768603252292,136.67093669762303,2302.5435760854034,1624.6655360942855,2305.44930532354,3655.921045487106,20854.130164011644,3538.3803785640825,492.55200625910646,2601.8718702635692,13842.16750094446,3212.460526126228,6419.247664412479,6840.253426270003,7618.615974673095,13305.911772008387,6992.848778140481,7024.507093565111,1460.5463806039995,237.43435732149646,3855.6318611703996,1296.4804420520063,151.44703333297713,151.44703333297713,5213.592200683275,5213.592200683275,11621.873581654865,15039.819193076819,8439.67120128769,8439.67120128769,6424.18558076136,6424.18558076136,23944.880017801734,2137.17392682365,0.0,9270.114301978736,13197.538184943001,6343.899747383165,222.82161364730774,1448.6746555223797,2132.150376661816,550.9065732946273,3146.023807205082,2148.9563882307934,0.0,6872.247563375413,8584.41944497323,9276.51954930251,4333.192734082265,985.9052090252105,1774.978037536579,929.1476592564103,22384.726775042458,3746.558368238428,13110.987378421374,2274.602628770193,364.85442917783007,1431.6607954354765,605.0266672899897,2542.497580792013,5010.679737986683,1013.8822693488625,10503.308163001046,7667.822530616556,14438.581907072943,7203.346952686967,12124.050490482268,6710.415615299762,5727.2345802424825,5400.911477988232
